Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
6012	-404.9557	-417.8926	12.93693	0.00583962	0.211312	0.788688	0.99416	0.2204213	0.146267	0.0312166	0.0429324	0.0127036	4.39678e-06	0.00439364	0.00257027	0.0384613	0.0134799	0.0258538	0.0699969	0.031962	0.0228896	0.0344211	0.0163723	0.912887	0.0344761	0.00300406	0.0496327	0.120714	0.356591	0.724912	1.37948	2.80433	8.28405	1.528808	0.296371	0.0632525	0.0869914	0.0257406	8.90894e-06	0.00890258	0.005208	0.077932	0.0273136	0.052386	0.141831	0.0647628	0.0463798	0.0697454	0.0331743	0.4935245
6048	-403.8059	-416.8425	13.03659	0.00756925	0.220939	0.779061	0.992431	0.2368761	0.123397	0.0287453	0.0721173	0.00343191	3.51682e-06	0.00359758	0.00797335	0.0899529	0.0738279	0.0280784	0.101425	0.0721047	0.0174123	0.0211392	0.0214849	0.88503	0.0281694	0.00467527	0.0821258	0.146347	0.391702	0.746465	1.33965	2.55296	6.83307	1.389575	0.185646	0.043246	0.108497	0.00516317	5.29091e-06	0.0054124	0.0119956	0.13533	0.111071	0.0422427	0.152589	0.108478	0.0261961	0.031803	0.0323231	0.6646913
6084	-412.0449	-424.863	12.81806	0.063012	0.328158	0.671842	0.936988	0.5758817	0.164159	0.0313682	0.0537744	0.00468847	0.000550855	0.016863	0.0107478	0.0711642	0.0520979	0.0753352	0.238575	0.103254	0.0538101	0.0320016	0.0504441	0.819129	0.0364399	0.0543725	0.0900589	0.206972	0.46384	0.786888	1.27083	2.15591	4.83156	1.138957	0.171207	0.0327149	0.0560831	0.00488976	0.000574504	0.017587	0.0112092	0.0742194	0.0543346	0.0785695	0.248818	0.107687	0.0561203	0.0333755	0.0526098	0.9588346
6120	-404.9377	-417.7703	12.8326	0.0109481	0.235812	0.764188	0.989052	0.2648009	0.166533	0.0426884	0.0527863	0.0229645	0.000516619	0.00437059	0.00317552	0.0812106	0.00755843	0.0369018	0.0194913	0.0416821	0.0433742	0.0150848	0.0356728	0.923574	0.0415912	0.00913038	0.0257045	0.105152	0.333379	0.709848	1.40875	2.99959	9.51001	1.6286	0.290122	0.0743686	0.0919603	0.0400071	0.000900015	0.00761412	0.00553216	0.141479	0.0131677	0.0642876	0.0339562	0.0726154	0.0755634	0.0262796	0.0621466	0.5740112
6156	-413.1728	-425.3732	12.20031	0.0204291	0.264393	0.735607	0.979571	0.3296451	0.0544769	0.0311249	0.0342996	0.00706314	0.00138663	0.00082851	0.00105558	0.00591244	0.0170412	0.00515033	0.0081833	0.0238136	0.0359494	0.0080628	0.0122815	0.733144	0.178136	0.0135167	0.0752034	0.0590885	0.251686	0.650248	1.53787	3.97321	16.9238	2.045358	0.220885	0.126201	0.139073	0.0286386	0.00562229	0.00335933	0.00428	0.0239729	0.0690963	0.0208828	0.0331805	0.0965559	0.145763	0.0326919	0.0497972	0.2466298
6192	-409.0908	-421.5328	12.442	0.00423864	0.200293	0.799707	0.995761	0.2029078	0.0497336	0.038152	0.0616047	0.00947911	0.00143972	0.00208516	0.00949849	0.063482	0.0284853	0.0112418	0.00526388	0.0221827	0.0920288	0.0179259	0.00480403	0.947975	0.0200592	0.00964881	0.022317	0.0630829	0.259845	0.656752	1.52264	3.84845	15.8522	1.99806	0.119149	0.0914024	0.147589	0.0227095	0.00344919	0.0049955	0.0227559	0.152087	0.0682435	0.0269324	0.0126109	0.053144	0.220477	0.0429458	0.0115092	0.4174071
6228	-410.4361	-422.9453	12.50921	0.0556776	0.320353	0.679647	0.944322	0.533332	0.153963	0.0370122	0.220979	0.010863	0.00289758	0.00449405	0.0131686	0.16456	0.0165655	0.0592455	0.132825	0.0770839	0.2277	0.0702471	0.07721	0.795104	0.106422	0.0271096	0.0713642	0.203301	0.459809	0.784748	1.27429	2.17482	4.91882	1.151898	0.121344	0.0291707	0.174162	0.00856156	0.00228369	0.00354193	0.0103786	0.129696	0.0130559	0.0466936	0.104684	0.0607526	0.179459	0.0553643	0.0608521	1.268815
6264	-407.8657	-420.5796	12.71394	0.052372	0.316566	0.683434	0.947628	0.5144072	0.100401	0.00241463	0.0223553	0.00203276	0.00428441	0.0023977	0.00361498	0.0848023	0.0090715	0.0161078	0.0187858	0.0373242	0.0944471	0.0411042	0.040204	0.831064	0.0670507	0.0263227	0.075563	0.113731	0.346377	0.718369	1.39204	2.88703	8.79271	1.571896	0.209453	0.00503733	0.0466369	0.00424069	0.00893799	0.005002	0.00754146	0.176912	0.0189247	0.0336037	0.0391903	0.0778645	0.197033	0.0857503	0.0838723	0.4793478
6300	-414.6758	-427.3228	12.64701	3.92288e-06	0.0878729	0.912127	0.999996	0.07190541	0.226085	0.0991913	0.0707715	0.0451396	0.0152661	0.0151068	2.63286e-05	0.0947488	0.00779568	0.0665932	0.0304956	0.0896272	0.143011	0.11137	0.0274964	0.528715	0.304053	0.0464987	0.120733	0.285412	0.542541	0.826319	1.21019	1.84318	3.50371	0.9066	0.216821	0.0951271	0.0678718	0.04329	0.0146406	0.0144878	2.52498e-05	0.0908665	0.00747626	0.0638647	0.0292461	0.0859548	0.137152	0.106806	0.0263698	1.042724
6336	-411.4679	-424.3636	12.89576	1.74881e-06	0.082264	0.917736	0.999998	0.06674516	0.338742	0.0446117	0.0979246	0.0788324	0.00383251	0.00984042	2.93322e-05	0.116899	0.072502	0.115604	0.0785677	0.105284	0.14451	0.161844	0.0521896	0.163822	0.542498	0.159721	0.133958	0.822864	0.909296	0.970771	1.03011	1.09975	1.21527	0.1409726	0.238347	0.0313899	0.0689021	0.0554683	0.00269664	0.00692396	2.06389e-05	0.0822531	0.0510141	0.0813417	0.0552821	0.0740806	0.101681	0.113878	0.0367218	1.421214
6372	-406.5526	-419.1161	12.56343	0.040995	0.3019	0.6981	0.959005	0.4499028	0.322482	0.132625	0.260371	0.0440372	0.00293265	0.00621064	0.00356513	0.131656	0.0225418	0.0513596	0.0110674	0.147295	0.00289392	0.105963	0.0192624	0.949268	0.00356989	0.0238573	0.023305	0.194112	0.449554	0.779245	1.28329	2.22443	5.15166	1.18534	0.255075	0.104903	0.205947	0.0348323	0.00231966	0.00491246	0.00281993	0.104137	0.01783	0.0406242	0.00875402	0.116506	0.00228902	0.0838142	0.0152361	1.264262
6408	-411.349	-423.5938	12.24479	0.0410593	0.301992	0.698008	0.958941	0.4502667	0.0605845	0.0112593	0.0218212	0.0129858	0.000606628	0.00246686	0.00118703	0.0194879	0.0307096	0.0195884	0.000868488	0.0146112	0.0104686	0.0455996	0.0167883	0.785907	0.0659435	0.00921186	0.138938	0.0677276	0.269006	0.66389	1.50627	3.71739	14.765	1.946691	0.225193	0.0418508	0.0811097	0.0482683	0.00225484	0.00916935	0.00441222	0.0724366	0.114148	0.0728103	0.00322818	0.05431	0.0389119	0.169494	0.0624023	0.2690333
6444	-410.7615	-423.6603	12.89873	0.0386311	0.298461	0.701539	0.961369	0.4365145	0.132038	0.0625878	0.0933875	0.0694827	0.000560362	0.00271952	0.00850445	0.0917803	0.0263802	0.0402017	0.00154044	0.0526829	0.00502091	0.116279	0.0201571	0.904366	0.0289134	0.0544375	0.0122834	0.147086	0.392665	0.747037	1.33862	2.5467	6.79876	1.385935	0.182543	0.0865283	0.129109	0.0960604	0.000774705	0.00375977	0.0117575	0.126887	0.0364708	0.0555792	0.00212967	0.0728346	0.00694145	0.160757	0.0278674	0.7233225
6480	-407.0462	-420.1266	13.08045	0.0435685	0.305473	0.694527	0.956432	0.4644588	0.110942	0.0442137	0.0785389	0.032758	0.000766904	0.00445917	0.00800087	0.0867407	0.0290182	0.0546638	0.00821295	0.0388258	0.0750446	0.0118362	0.00597251	0.906198	0.0583788	0.000545786	0.0348776	0.179745	0.433006	0.770181	1.2984	2.30944	5.56345	1.240944	0.18804	0.0749392	0.133118	0.0555226	0.00129985	0.00755799	0.0135609	0.147019	0.0491838	0.0926513	0.0139204	0.0658071	0.127195	0.0200616	0.010123	0.5899947
6516	-405.8691	-417.7467	11.87758	0.0179578	0.258112	0.741888	0.982042	0.313873	0.049823	0.00499938	0.0179346	0.00238274	0.000511951	0.00378817	0.00173513	0.0334845	0.0138001	0.00164552	0.0243641	0.0166685	0.0387616	0.00571183	0.010622	0.925485	0.0238758	0.0165101	0.0341295	0.0397892	0.20754	0.612278	1.63325	4.81835	25.1325	2.33129	0.220229	0.0220983	0.079275	0.0105322	0.00226294	0.0167445	0.00766966	0.148009	0.0609996	0.00727358	0.107695	0.0736783	0.171335	0.0252475	0.0469514	0.2262332
6552	-408.1881	-419.6347	11.44654	0.013354	0.244427	0.755573	0.986646	0.2826094	0.0217234	0.00132243	0.0165107	0.00157274	0.000213561	0.000821437	0.000386418	0.0121112	0.00447443	0.00223631	0.0054222	0.0119609	0.0194679	0.00634441	0.00958425	0.788608	0.0779653	0.026243	0.107183	0.0406786	0.20979	0.61434	1.62776	4.76668	24.583	2.315305	0.190302	0.0115848	0.144638	0.0137776	0.00187085	0.00719597	0.00338511	0.106097	0.0391971	0.0195906	0.0474997	0.10478	0.170543	0.0555785	0.0839602	0.1141523
6588	-412.1446	-421.4585	9.313881	0.0135417	0.245049	0.754951	0.986458	0.2839474	0.00606688	0.000423913	0.0017163	0.000449856	9.21779e-05	0.00032601	0.000185714	0.00196807	0.0021898	0.0024342	0.00180467	0.00271398	0.00491338	0.00225065	0.00320804	0.838842	0.0530116	0.02904	0.0791068	0.0103852	0.107795	0.499102	2.0036	9.27684	96.2911	3.302527	0.197338	0.0137886	0.0558263	0.0146325	0.00299827	0.0106041	0.00604074	0.0640156	0.0712278	0.0791773	0.0587006	0.0882778	0.159818	0.0732069	0.104348	0.03074366
6624	-406.9224	-416.4417	9.519279	0.0172131	0.256092	0.743908	0.982787	0.3090028	0.00846428	0.0031233	0.00370024	0.00137092	6.70726e-05	0.00027349	0.000221122	0.00385911	0.00157757	0.00146114	0.0019145	0.0042372	0.00568754	0.00186377	0.00218523	0.897352	0.0710107	0.0073	0.0243371	0.00997114	0.105678	0.496022	2.01604	9.46275	100.289	3.331945	0.211573	0.0780699	0.0924909	0.0342675	0.00167654	0.00683614	0.00552715	0.096462	0.039433	0.0365227	0.0478547	0.105913	0.142165	0.0465868	0.0546219	0.0400065
6660	-405.2052	-417.0341	11.82885	0.0232121	0.270814	0.729186	0.976788	0.3468353	0.0641614	0.0172925	0.0211849	0.0107695	0.00029283	0.00149669	0.00313466	0.0306724	0.00489275	0.000693088	0.00665021	0.0142047	0.031664	0.0087503	0.00337485	0.896477	0.0268988	0.00666276	0.0699618	0.039152	0.205912	0.610775	1.63726	4.85643	25.5415	2.342963	0.292661	0.0788768	0.096631	0.0491232	0.00133569	0.0068269	0.0142982	0.139907	0.0223174	0.0031614	0.0303337	0.064792	0.144429	0.0399129	0.0153938	0.2192348
6696	-418.0844	-428.7664	10.68199	9.47003e-08	0.0667388	0.933261	1	0.05290806	0.166181	0.838046	0.10212	0.0518653	0.00192495	0.00843384	0.00120225	0.361315	0.134715	0.0775161	0.0935782	0.0138944	0.311791	0.0555693	0.0294703	0.0120067	0.603204	0.168769	0.21602	0.281175	0.538598	0.824441	1.21294	1.85667	3.5565	0.9174129	0.0739362	0.372859	0.0454348	0.0230756	0.00085644	0.00375234	0.000534898	0.160754	0.0599365	0.0344881	0.0416343	0.00618181	0.13872	0.0247236	0.0131118	2.247622
6732	-408.4803	-421.0943	12.61399	7.12444e-07	0.0767894	0.923211	0.999999	0.06179242	0.23023	0.0215738	0.110577	0.016123	0.00299973	0.00996701	0.00546741	0.250952	0.0204391	0.074769	0.110493	0.0616285	0.0673068	0.0577668	0.152817	0.322832	0.458249	0.10495	0.113968	0.419728	0.654817	0.87626	1.14121	1.52714	2.3825	0.6277319	0.192966	0.018082	0.0926795	0.0135134	0.00251421	0.00835381	0.00458248	0.210335	0.0171309	0.0626673	0.092609	0.0516536	0.0564129	0.048417	0.128083	1.19311
6768	-410.5356	-421.8415	11.30592	2.20187e-07	0.070613	0.929387	1	0.0563014	0.397145	0.10338	0.161388	0.00921853	0.00299851	0.00281182	0.0065667	0.182605	0.0198719	0.0429156	0.0835857	0.0413063	0.0455876	0.173523	0.0604449	0.0106927	0.57528	0.0678834	0.346144	0.0994846	0.324491	0.703889	1.42068	3.08175	10.0518	1.668664	0.297855	0.0775344	0.121039	0.00691382	0.00224885	0.00210884	0.00492497	0.136952	0.0149038	0.0321864	0.0626886	0.0309794	0.0341903	0.130141	0.0453332	1.333348
6804	-411.3002	-421.6249	10.32466	0.00687576	0.217296	0.782704	0.993124	0.2305134	0.0121788	0.00874323	0.00501779	0.00328711	0.000458048	0.000347987	0.000737036	0.0100745	0.00669	0.000632858	0.00104946	0.00271112	0.0125111	0.00505952	0.000678865	0.932087	0.0205657	0.0223579	0.0249893	0.0149149	0.128608	0.527362	1.89623	7.77554	67.0472	3.040791	0.173543	0.124587	0.0715014	0.0468399	0.006527	0.00495867	0.0105025	0.143557	0.0953298	0.00901797	0.0149543	0.0386323	0.178278	0.0720961	0.00967354	0.07017744
6840	-412.1106	-424.2276	12.11699	0.0283683	0.28131	0.71869	0.971632	0.3775804	0.0305144	0.0124314	0.0428534	0.00617064	0.000297641	0.00161232	0.0112517	0.029615	0.016359	0.021984	0.0524963	0.028907	0.0137395	0.013907	0.0133304	0.876407	0.0367723	0.0229349	0.0638861	0.0491585	0.230086	0.632297	1.58153	4.34621	20.3423	2.178393	0.103274	0.0420733	0.145035	0.0208842	0.00100735	0.00545679	0.0380807	0.10023	0.055366	0.0744037	0.177671	0.0978342	0.0465005	0.0470673	0.0451161	0.2954697
6876	-414.2425	-426.8455	12.60295	0.0486878	0.312117	0.687883	0.951312	0.4934466	0.368426	0.0729647	0.14651	0.00551199	0.00918324	0.0229616	0.0381098	0.208031	0.178769	0.0774923	0.216193	0.0591893	0.0514932	0.00822743	0.0652954	0.845218	0.0490618	0.0306146	0.0751051	0.346998	0.596783	0.851253	1.17474	1.67565	2.88186	0.7653229	0.24106	0.0477406	0.0958614	0.00360648	0.00600857	0.0150237	0.0249352	0.136114	0.116968	0.050703	0.141454	0.0387274	0.0336918	0.00538319	0.0427226	1.528357
6912	-415.3032	-427.9225	12.6193	0.0658295	0.330964	0.669036	0.93417	0.5924817	0.260937	0.0429446	0.129342	0.0127161	0.00301337	0.0236475	0.00440446	0.320515	0.0859393	0.0682154	0.0741423	0.0224295	0.0490233	0.0603858	0.14922	0.83151	0.0354098	0.0454718	0.0876081	0.274812	0.532618	0.821574	1.21718	1.87752	3.63885	0.9339654	0.199665	0.0328606	0.0989703	0.00973018	0.00230578	0.0180947	0.00337022	0.245253	0.0657594	0.0521974	0.0567326	0.0171627	0.0375118	0.0462063	0.114181	1.306874
6948	-417.0923	-429.5328	12.44052	0.0611497	0.326247	0.673753	0.93885	0.5649925	0.0360226	0.00746022	0.00352527	0.00998067	0.00188262	0.00227662	0.00600125	0.0481299	0.0832756	0.0179162	0.051695	0.0122038	0.0112437	0.0169687	0.0320551	0.849418	0.0343172	0.0785373	0.0377272	0.091479	0.311483	0.694961	1.43893	3.21045	10.9315	1.729325	0.105751	0.0219008	0.010349	0.0293	0.00552675	0.00668343	0.0176177	0.141294	0.24447	0.0525961	0.15176	0.0358264	0.0330078	0.0498147	0.0941034	0.3406374
6984	-419.4006	-432.0162	12.61558	0.0788349	0.342795	0.657205	0.921165	0.6714749	0.181317	0.0336418	0.0938144	0.100947	0.00948081	0.00588538	0.0491517	0.132576	0.0825989	0.102651	0.0446527	0.0200393	0.273016	0.141772	0.0583579	0.837502	0.0594253	0.0211239	0.0819492	0.319183	0.572953	0.8405	1.18977	1.74534	3.13299	0.8257369	0.136339	0.0252964	0.0705423	0.0759058	0.00712895	0.00442542	0.0369589	0.0996882	0.0621089	0.077187	0.0335759	0.0150683	0.20529	0.106604	0.0438813	1.329903
7020	-417.4779	-429.9063	12.42844	0.10451	0.362152	0.637848	0.89549	0.8429382	0.107115	0.0267468	0.0476955	0.00425423	0.00864296	0.0195806	0.00522933	0.117133	0.115966	0.0274321	0.0470489	0.11754	0.299013	0.0571563	0.145409	0.646478	0.0050398	0.328346	0.0201362	0.233625	0.492068	0.801526	1.24762	2.03224	4.28037	1.051371	0.093472	0.0233401	0.0416205	0.00371237	0.0075421	0.0170866	0.00456326	0.102213	0.101195	0.023938	0.0410562	0.102569	0.260927	0.0498762	0.126888	1.145963
7056	-412.0695	-424.6614	12.59182	0.0840747	0.347121	0.652879	0.915925	0.7046056	0.0621499	0.01612	0.029475	0.00240028	0.00544649	0.00408984	0.00156848	0.0662827	0.00647244	0.0339641	0.037954	0.0500704	0.0903444	0.025096	0.0347913	0.732561	0.134901	0.0637751	0.0687632	0.126746	0.365173	0.730311	1.36928	2.73843	7.8898	1.49355	0.133304	0.0345755	0.0632205	0.00514834	0.0116821	0.00877224	0.00336422	0.142169	0.0138827	0.0728492	0.081407	0.107395	0.193778	0.0538281	0.0746233	0.4662253
7092	-411.4907	-423.7722	12.28147	0.075112	0.339579	0.660421	0.924888	0.6484209	0.137384	0.0584483	0.189088	0.00163374	0.00431542	0.00336305	0.000597938	0.103059	0.0603572	0.0563521	0.0993866	0.0457613	0.0910285	0.0269144	0.0464752	0.840878	0.0108452	0.0562293	0.0920477	0.104694	0.33267	0.709377	1.40969	3.00598	9.55162	1.631757	0.148657	0.0632445	0.204604	0.0017678	0.00466953	0.00363901	0.000647003	0.111516	0.06531	0.0609763	0.107542	0.0495164	0.0984981	0.029123	0.0502889	0.9241649
7128	-415.5988	-428.4962	12.89746	0.10809	0.364535	0.635465	0.89191	0.8689036	0.197305	0.0386663	0.21109	0.042949	0.00596501	0.0111534	0.020228	0.0892106	0.0906944	0.074511	0.232873	0.165211	0.0374122	0.0912021	0.0703168	0.74992	0.0126056	0.0279598	0.209514	0.683886	0.830847	0.943826	1.05952	1.20359	1.46223	0.2747402	0.1431	0.0280437	0.153098	0.0311499	0.00432627	0.0080893	0.0146708	0.0647022	0.0657784	0.054041	0.168897	0.119823	0.0271341	0.0661466	0.0509991	1.378787
7164	-410.3384	-422.6033	12.26489	0.0225153	0.269264	0.730736	0.977485	0.3425794	0.31451	0.0918173	0.186582	0.0154692	0.00254347	0.00318712	0.00506703	0.245678	0.0163868	0.0666613	0.0738772	0.0555696	0.0177257	0.0192551	0.118258	0.895769	0.0199288	0.0169842	0.0673175	0.107928	0.337642	0.712668	1.40318	2.96171	9.26544	1.609762	0.255163	0.0744915	0.151375	0.0125502	0.00206352	0.00258572	0.00411089	0.199319	0.0132946	0.0540824	0.0599367	0.0450837	0.0143809	0.0156217	0.0959426	1.232587
7200	-412.3353	-424.4757	12.1404	0.0367434	0.295595	0.704405	0.963257	0.4257964	0.272184	0.274296	0.287882	0.0293888	0.00311285	0.00936905	0.0150621	0.237189	0.0588521	0.14599	0.172028	0.0666529	0.0105437	0.0381297	0.00837361	0.914019	0.000554698	0.0516864	0.0337395	0.202598	0.459034	0.784335	1.27496	2.17849	4.93587	1.154401	0.167081	0.168377	0.176718	0.0180404	0.00191083	0.00575122	0.00924594	0.1456	0.0361266	0.0896165	0.1056	0.0409151	0.00647228	0.0234061	0.00514017	1.629054
7236	-413.6327	-426.64	13.00729	0.0510836	0.315039	0.684961	0.948916	0.5070633	0.106139	0.0279043	0.0599702	0.0123101	0.0011043	0.00661766	0.0159132	0.0804304	0.00841375	0.0225163	0.0638812	0.00881125	0.0157763	0.0458086	0.00603338	0.812503	0.00022098	0.0654627	0.121813	0.168861	0.420015	0.762896	1.31079	2.38087	5.92202	1.286107	0.220374	0.0579373	0.124515	0.0255593	0.00229283	0.0137401	0.0330404	0.166996	0.0174693	0.0467502	0.132636	0.0182947	0.032756	0.0951116	0.012527	0.4816297
7272	-411.6666	-422.9966	11.32998	5.73066e-11	0.0448491	0.955151	1	0.03443994	0.472248	0.0539918	0.29489	0.0209838	0.00565038	0.00646324	0.00842684	0.0387279	0.153516	0.0434858	0.104265	0.0650589	0.0146868	0.00997253	0.0894949	0.571462	0.0408838	0.00272347	0.384931	0.264089	0.52238	0.816614	1.22457	1.91432	3.7866	0.9627438	0.341748	0.0390718	0.2134	0.0151852	0.00408896	0.00467719	0.00609818	0.0280259	0.111094	0.031469	0.0754524	0.0470806	0.0106283	0.00721673	0.064764	1.381862
7308	-408.4374	-420.4623	12.02491	0.00226284	0.181218	0.818782	0.997737	0.175369	0.0521775	0.02455	0.0575495	0.00494554	0.00364736	0.00204864	0.000643771	0.00708881	0.00689837	0.0209057	0.00785754	0.00883576	0.029575	0.0136624	0.00765894	0.841321	0.00978589	0.000448311	0.148445	0.0475126	0.226296	0.629029	1.58975	4.419	21.047	2.203017	0.210355	0.098974	0.232012	0.0199381	0.0147044	0.00825915	0.00259538	0.0285787	0.027811	0.0842819	0.0316779	0.0356216	0.119233	0.0550803	0.0308773	0.2480448
7344	-410.3522	-423.2584	12.9062	0.0228897	0.270101	0.729899	0.97711	0.3448696	0.225228	0.035319	0.0913917	0.0151791	0.00896583	0.0105488	0.014446	0.115996	0.00731919	0.070051	0.0233076	0.0648219	0.184209	0.0501285	0.0405141	0.75961	0.0970399	0.00125604	0.142094	0.173947	0.426137	0.766348	1.30489	2.34666	5.74887	1.26465	0.235243	0.0368896	0.0954557	0.015854	0.00936453	0.0110179	0.0150884	0.121154	0.00764466	0.073166	0.0243441	0.0677044	0.192401	0.0523576	0.0423157	0.9574253
7380	-408.9019	-421.3312	12.42926	0.0142248	0.24726	0.75274	0.985775	0.2887638	0.127382	0.00942785	0.10128	0.00338649	0.00122813	0.00465332	0.00252206	0.0449352	0.0133304	0.0373771	0.0456292	0.016477	0.0745061	0.0224947	0.0463875	0.930086	0.00370775	0.00855752	0.0576489	0.0602648	0.254117	0.652201	1.53327	3.93519	16.5934	2.031106	0.231176	0.0171099	0.183805	0.00614589	0.00222884	0.00844496	0.0045771	0.0815495	0.0241924	0.067833	0.0828089	0.0299028	0.135216	0.0408239	0.0841852	0.5510173
7416	-413.5635	-426.4559	12.89248	0.0228493	0.270012	0.729988	0.977151	0.344623	0.151171	0.0758644	0.247375	0.0198671	0.00618427	0.012627	0.0136817	0.141863	0.170853	0.16122	0.085882	0.0382516	0.0167561	0.0529203	0.0793443	0.906847	0.0641624	0.0218228	0.00716812	0.275856	0.533605	0.822049	1.21647	1.87405	3.62508	0.9312224	0.118671	0.0595547	0.194193	0.015596	0.00485474	0.00991242	0.0107404	0.111364	0.134122	0.12656	0.0674186	0.0300281	0.0131538	0.0415432	0.0622865	1.273861
7452	-413.1733	-426.565	13.39172	0.0221275	0.268385	0.731615	0.977872	0.3401972	0.122919	0.0308803	0.0160478	0.0277811	0.00024985	0.0142507	0.00105982	0.0937982	0.066353	0.123239	0.0414705	0.0139998	0.0237259	0.0569772	0.0419951	0.745613	0.0838013	0.0385131	0.132073	0.251651	0.510233	0.810642	1.23359	1.95989	3.97375	0.9976257	0.182171	0.0457656	0.0237834	0.0411726	0.000370286	0.0211201	0.00157069	0.139012	0.0983374	0.182645	0.0614607	0.0207482	0.0351627	0.0844422	0.0622382	0.674748
7488	-412.5288	-424.6531	12.1243	0.0139284	0.246311	0.753689	0.986072	0.286684	0.0670625	0.0130872	0.017157	0.00334976	0.000631146	0.00354649	0.00644624	0.0666881	0.0965296	0.0582189	0.0316156	0.0144267	0.000449266	0.00660453	0.00433713	0.950646	0.016031	0.0225354	0.0107877	0.0407934	0.210078	0.614604	1.62706	4.76013	24.5138	2.313267	0.171889	0.0335439	0.0439754	0.00858582	0.0016177	0.00909006	0.0165225	0.170929	0.247417	0.149222	0.0810344	0.0369773	0.00115152	0.0169282	0.0111166	0.3901501
7524	-413.3232	-424.229	10.90575	0.0296646	0.283716	0.716284	0.970335	0.3851488	0.0413703	0.00694824	0.0126334	0.00178232	0.000579322	0.000146504	0.0016229	0.00558162	0.0306331	0.0115294	0.00328549	0.00344258	5.81978e-05	0.0086886	0.00795949	0.935262	0.00535291	0.0198864	0.0394989	0.0174308	0.138767	0.540019	1.85179	7.20634	57.3698	2.928081	0.30361	0.050992	0.0927141	0.0130802	0.00425155	0.00107517	0.0119102	0.0409626	0.224811	0.0846125	0.0241117	0.0252646	0.000427104	0.0637642	0.0584134	0.1362614
7560	-420.5462	-432.8465	12.30031	0.00860474	0.225945	0.774055	0.991395	0.2459107	0.102631	0.0161074	0.039777	0.0133154	0.00503944	0.00094584	0.00835198	0.0167848	0.0216801	0.0211059	0.0111362	0.002557	0.00606674	0.00361471	0.0437477	0.701186	0.181571	0.0160912	0.101152	0.0565527	0.246359	0.645923	1.54817	4.05912	17.6826	2.077075	0.32804	0.051484	0.127139	0.0425602	0.0161076	0.00302319	0.0266955	0.0536495	0.0692962	0.0674609	0.0355946	0.00817295	0.0193912	0.0115537	0.139831	0.3128612
7596	-405.1919	-416.6848	11.49289	0.00500517	0.205893	0.794107	0.994995	0.2116451	0.0864073	0.0326646	0.0336995	0.00472802	5.91217e-05	0.00106574	0.00436418	0.0303649	0.0148866	0.00311192	0.00397582	0.000299909	0.00231092	0.0196574	0.0180189	0.91975	0.0109073	0.00423675	0.0651056	0.0212072	0.152694	0.556375	1.79735	6.54905	47.1537	2.786283	0.338037	0.127788	0.131837	0.0184967	0.000231292	0.0041693	0.0170733	0.118792	0.0582383	0.0121743	0.015554	0.00117328	0.00904063	0.0769026	0.0704925	0.2556149
7632	-407.9121	-420.3922	12.4801	0.0104115	0.233702	0.766298	0.989589	0.2606334	0.134545	0.0111589	0.030764	0.0201435	0.000247453	0.0027183	0.00345518	0.108247	0.136495	0.0252387	0.0287966	0.0764362	0.0127149	0.00521517	0.0571366	0.926601	0.0237543	0.00941207	0.0402326	0.0671939	0.26797	0.663091	1.50809	3.73176	14.8823	1.952411	0.205943	0.0170804	0.0470893	0.0308329	0.000378766	0.0041608	0.00528871	0.165689	0.208927	0.038632	0.0440778	0.116998	0.0194621	0.00798266	0.0874568	0.6533123
7668	-406.6301	-417.943	11.31286	0.00160812	0.17207	0.82793	0.998392	0.1632117	0.0322914	0.00613402	0.00944076	0.00300803	0.000100249	0.000721903	8.61212e-05	0.021719	0.00814495	0.00715134	0.000126551	0.0153113	0.0036609	0.00962693	0.0021953	0.974092	0.0127411	0.00641994	0.00674719	0.0350685	0.195143	0.600624	1.66493	5.12445	28.5156	2.422607	0.269727	0.0512369	0.0788579	0.0251258	0.000837374	0.00603	0.000719363	0.181417	0.0680341	0.0597345	0.00105707	0.127894	0.0305791	0.0804129	0.0183372	0.1197187
