Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	tree_length
15156	-412.2973	-424.8573	12.55999	0.0176346	0.257243	0.742757	0.982365	0.3117666	0.131098	0.118942	0.133896	0.0405399	0.00530097	0.00925949	0.00662376	0.116546	0.0290479	0.0748381	0.0303585	0.0386451	0.0285913	0.0689967	0.173612	0.837172	0.109138	0.00108685	0.0526033	0.112108	0.343957	0.7168	1.39509	2.90734	8.92	1.582288	0.130278	0.118198	0.133059	0.0402863	0.00526781	0.00920156	0.00658232	0.115816	0.0288662	0.0743699	0.0301685	0.0384033	0.0284125	0.0685651	0.172526	1.006296
15192	-421.2125	-434.4318	13.21932	0.0940877	0.354816	0.645184	0.905912	0.770421	0.114719	0.0931548	0.123723	0.0332598	0.00653719	0.0232949	0.00767872	0.097634	0.0502704	0.0500107	0.125756	0.0580503	0.0366569	0.0912245	0.015709	0.717885	0.0804109	0.151813	0.0498909	0.45991	0.684675	0.888534	1.12545	1.46055	2.17434	0.561626	0.123662	0.100417	0.133368	0.0358527	0.00704682	0.0251109	0.00827735	0.105246	0.0541894	0.0539096	0.13556	0.0625759	0.0395146	0.0983363	0.0169337	0.9276785
15228	-408.113	-421.3809	13.26791	0.0294436	0.283312	0.716688	0.970556	0.383862	0.133605	0.0295272	0.108244	0.0102525	0.00318718	0.00210671	0.0149583	0.11533	0.0405051	0.0728585	0.0560283	0.0173324	0.0168057	0.0202343	0.0141864	0.88942	0.007269	0.0343538	0.0689574	0.218594	0.476365	0.793456	1.26031	2.09923	4.57469	1.099455	0.203927	0.0450686	0.165217	0.0156488	0.00486472	0.00321556	0.0228315	0.176033	0.0618246	0.111207	0.0855183	0.0264552	0.0256512	0.0308845	0.0216533	0.6551618
15264	-410.2406	-422.8659	12.62524	0.0232474	0.270892	0.729108	0.976753	0.3470505	0.426198	0.0509006	0.140424	0.00905671	0.000252936	0.00212996	0.024984	0.0373319	0.0620174	0.019857	0.0427431	0.00045711	0.0258903	0.0366663	0.0692638	0.858439	0.0380005	0.00940025	0.0941606	0.116751	0.350833	0.72124	1.3865	2.85036	8.56527	1.552946	0.449494	0.0536828	0.148099	0.00955174	0.000266761	0.00224638	0.0263496	0.0393724	0.0654073	0.0209424	0.0450794	0.000482095	0.0273054	0.0386705	0.0730497	0.9481732
15300	-413.5458	-426.6547	13.10895	0.0429007	0.304562	0.695437	0.957099	0.4606824	0.144353	0.0647696	0.0966951	0.00447443	2.41082e-05	0.00195502	0.00914681	0.0639493	0.161387	0.0674128	0.169908	0.0376815	0.0510262	0.0242824	0.0452867	0.738588	0.225968	0.01502	0.0204238	0.258003	0.516473	0.813722	1.22892	1.93621	3.87593	0.9796034	0.153184	0.0687318	0.10261	0.00474815	2.5583e-05	0.00207462	0.00970637	0.0678613	0.17126	0.0715368	0.180302	0.0399867	0.0541478	0.0257678	0.0480571	0.9423518
15336	-414.5891	-427.2626	12.67348	0.00906112	0.22801	0.77199	0.990939	0.2497421	0.0325433	0.0574381	0.086149	0.0100295	0.00109896	0.00129754	0.000641042	0.0418572	0.0322241	0.0380366	0.0540645	0.00761313	0.0272237	0.019238	0.0300587	0.865879	0.0199624	0.0136239	0.100535	0.0840371	0.298856	0.686047	1.45763	3.34609	11.8995	1.790678	0.0740439	0.130686	0.19601	0.0228195	0.00250041	0.00295221	0.00145853	0.0952354	0.0733177	0.0865426	0.12301	0.0173217	0.0619405	0.0437711	0.0683908	0.4395135
15372	-412.9366	-424.7194	11.78281	0.0136377	0.245365	0.754635	0.986362	0.2846297	0.341375	0.0847788	0.0296534	0.0509571	0.00515392	0.00619659	0.00513046	0.229782	0.365715	0.0662733	0.216663	0.012729	0.0589113	0.0977047	0.068201	0.801941	0.0207814	0.00746049	0.169817	0.110502	0.341546	0.715228	1.39815	2.92786	9.04961	1.592719	0.208254	0.0517189	0.0180899	0.0310861	0.00314412	0.0037802	0.00312981	0.140177	0.223103	0.0404296	0.132174	0.00776526	0.0359385	0.0596043	0.0416057	1.639224
15408	-411.214	-424.2525	13.03847	0.0107702	0.235121	0.764879	0.98923	0.2634282	0.109469	0.0845714	0.184837	0.00535273	0.000428271	0.0020791	0.00701641	0.116889	0.000518117	0.0274731	0.183438	0.0352663	0.0415814	0.0377179	0.169568	0.853457	0.0866085	0.00850133	0.0514336	0.212521	0.469864	0.790063	1.26572	2.12827	4.70541	1.119826	0.108794	0.0840499	0.183697	0.00531972	0.00042563	0.00206628	0.00697315	0.116168	0.000514922	0.0273037	0.182306	0.0350488	0.041325	0.0374854	0.168522	1.006204
15444	-412.2972	-425.177	12.87981	0.0088316	0.226981	0.773019	0.991168	0.2478257	0.0337279	0.0207366	0.0165794	0.00285011	0.00271545	0.00211963	0.00888816	0.0872126	0.0784246	0.0366929	0.0498597	0.036414	0.105271	0.0150076	0.0112015	0.76724	0.0534779	0.0256258	0.153656	0.110592	0.341681	0.715317	1.39798	2.9267	9.04226	1.592132	0.0664325	0.0408442	0.0326559	0.00561375	0.00534852	0.00417496	0.0175067	0.171779	0.15447	0.0722726	0.0982067	0.0717233	0.207348	0.0295599	0.0220631	0.5077011
15480	-415.7449	-428.0497	12.30476	0.0294394	0.283304	0.716696	0.970561	0.3838373	0.110547	0.0587415	0.0457381	0.119407	0.00075561	0.0142695	0.0108101	0.417243	0.0886235	0.060268	0.0283766	0.118124	0.000851904	0.490336	0.176837	0.821032	0.0464993	0.0314602	0.101009	0.300903	0.556707	0.832991	1.20049	1.79628	3.32333	0.8683829	0.0634989	0.0337415	0.0262722	0.0685883	0.000434027	0.00819651	0.0062094	0.239667	0.0509059	0.0346183	0.0162997	0.0678511	0.000489339	0.281652	0.101576	1.740929
15516	-412.8966	-425.2946	12.398	0.0202435	0.263942	0.736058	0.979757	0.3284787	0.215373	0.0516435	0.0503768	0.0546118	0.00160122	0.00110733	0.00278193	0.221494	0.0217683	0.0391584	0.0712611	0.011723	0.00113426	0.138894	0.0832857	0.727738	0.0257498	0.0184761	0.228036	0.0859165	0.302097	0.688359	1.45273	3.31019	11.6392	1.774685	0.222904	0.0534493	0.0521383	0.0565214	0.00165721	0.00114605	0.00287921	0.229239	0.0225295	0.0405276	0.0737528	0.012133	0.00117392	0.143751	0.086198	0.9662147
15552	-409.2998	-421.4465	12.1467	0.0441869	0.306307	0.693693	0.955813	0.4679564	0.0836725	0.00342875	0.0261577	0.00465587	0.000209893	0.00132238	0.00202056	0.0545448	0.00471034	0.0234173	0.00172532	0.0155192	0.0382366	0.0160447	0.00594839	0.747881	0.150629	0.0825126	0.0189777	0.0588302	0.251149	0.649815	1.5389	3.98171	16.9981	2.048527	0.297117	0.0121753	0.092885	0.0165328	0.000745322	0.0046957	0.00717492	0.193686	0.0167262	0.083154	0.00612654	0.0551082	0.135776	0.0569739	0.0211225	0.2816143
15588	-407.4128	-420.4637	13.05091	0.0185003	0.259544	0.740456	0.9815	0.3173835	0.152535	0.0341122	0.0586104	0.0498294	0.00158306	0.00352887	0.00717559	0.19797	0.0392117	0.0321596	0.078256	0.0325892	0.0180641	0.158262	0.0467417	0.877598	0.0547492	0.0227133	0.0449398	0.195573	0.451201	0.780135	1.28183	2.21631	5.11317	1.179918	0.167505	0.03746	0.0643626	0.0547198	0.00173843	0.0038752	0.00787981	0.2174	0.04306	0.0353158	0.0859361	0.0357876	0.019837	0.173794	0.051329	0.9106291
15624	-412.1722	-425.3834	13.21116	0.0521438	0.316298	0.683702	0.947856	0.5131054	0.128957	0.00741892	0.0619209	0.035627	0.00184737	0.00624368	0.00321558	0.132215	0.139279	0.0419995	0.0397768	0.0648512	0.0430201	0.136928	0.0107838	0.85687	0.0259128	0.0605151	0.0567025	0.286392	0.543449	0.82675	1.20955	1.8401	3.49171	0.9041196	0.150988	0.0086864	0.0724998	0.0417137	0.00216298	0.00731038	0.00376495	0.154803	0.163074	0.0491749	0.0465725	0.0759307	0.0503699	0.160322	0.0126262	0.8540836
15660	-416.0263	-427.5286	11.50235	0.0481763	0.311478	0.688522	0.951824	0.4905446	0.238973	0.301756	0.306034	0.0663628	0.000703503	0.00701988	0.00385167	0.111873	0.084337	0.108283	0.0263048	0.0722543	0.0132663	0.428541	0.0595082	0.887204	0.0239313	0.0288397	0.0600246	0.135177	0.376824	0.737502	1.35593	2.65376	7.39771	1.446984	0.130653	0.164978	0.167317	0.0362823	0.000384624	0.00383796	0.00210581	0.0611639	0.0461093	0.059201	0.0143815	0.0395034	0.00725304	0.234294	0.0325347	1.829068
15696	-411.0643	-424.0488	12.98451	0.00950791	0.229959	0.770041	0.990492	0.253415	0.114911	0.0693526	0.105353	0.0190718	0.00385545	0.00445913	0.0106399	0.133412	0.0584588	0.0680218	0.0068201	0.00918849	0.0704856	0.159152	0.138194	0.70297	0.0823952	0.00373626	0.210898	0.187873	0.442448	0.775382	1.28969	2.26015	5.32273	1.208962	0.118297	0.0713963	0.108458	0.0196338	0.00396906	0.00459053	0.0109534	0.137343	0.0601814	0.0700262	0.00702107	0.00945925	0.0725627	0.163842	0.142267	0.9713759
15732	-409.981	-421.7274	11.74637	0.0409815	0.301881	0.698119	0.959019	0.4498262	0.451275	0.0160169	0.215608	0.030375	0.000339256	0.00436818	0.00328768	0.267254	0.10427	0.101103	0.0683041	0.0234239	0.207034	0.051942	0.260585	0.905245	0.0360927	0.0385017	0.020161	0.171049	0.422659	0.764392	1.30823	2.36597	5.84629	1.276801	0.249988	0.00887273	0.119438	0.0168265	0.000187934	0.0024198	0.00182124	0.148048	0.0577616	0.0560071	0.0378377	0.0129759	0.114688	0.0287738	0.144353	1.805186
15768	-406.6653	-419.0778	12.41249	0.00716877	0.218867	0.781133	0.992831	0.2332359	0.079096	0.0253072	0.0267295	0.00135632	2.84828e-05	0.00532584	0.00479078	0.188649	0.048355	0.015444	0.0148737	0.0141843	0.0151452	0.0507562	0.0375615	0.767662	0.0191739	0.00071464	0.21245	0.0582157	0.249866	0.648777	1.54136	4.00215	17.1775	2.056118	0.149916	0.0479663	0.0506621	0.00257072	5.39854e-05	0.0100944	0.00908028	0.357559	0.0916503	0.0292719	0.028191	0.0268844	0.0287056	0.0962015	0.0711927	0.5276032
15804	-407.9276	-420.5579	12.6303	0.00487511	0.20499	0.79501	0.995125	0.2102133	0.101639	0.0712676	0.0581197	0.0180721	0.00495181	0.00227422	0.00650999	0.10383	0.0173085	0.0146864	0.0274607	0.0335665	0.01011	0.0360612	0.0421325	0.833772	0.00339279	0.00198335	0.160852	0.0800481	0.291851	0.680989	1.46845	3.4264	12.4925	1.825841	0.185476	0.130053	0.10606	0.0329788	0.00903631	0.00415012	0.0118798	0.189474	0.0315855	0.0268005	0.0501116	0.0612538	0.0184492	0.0658064	0.0768855	0.5479899
15840	-411.7153	-424.397	12.6817	0.0596958	0.324723	0.675276	0.940304	0.5565345	0.170187	0.0147081	0.12716	0.044258	0.00152847	0.0115265	0.0382448	0.16319	0.0745593	0.0987325	0.0626579	0.0854559	0.0219269	0.0899114	0.211353	0.872356	0.085975	0.0202793	0.0213897	0.244192	0.502799	0.806939	1.23925	1.98886	4.09514	1.019384	0.140026	0.0121015	0.104624	0.0364144	0.00125759	0.00948375	0.0314669	0.134268	0.0613455	0.0812346	0.0515534	0.070311	0.0180409	0.0739768	0.173896	1.215399
15876	-413.5524	-426.5488	12.99642	0.0695406	0.334518	0.665482	0.930459	0.6146018	0.167875	0.0456909	0.00711928	0.0386587	0.00656177	0.00512596	0.00546582	0.095925	0.0624633	0.0757793	0.00102587	0.0250548	0.019244	0.0810541	0.127052	0.810788	0.0770955	0.033978	0.0781382	0.223791	0.481855	0.796298	1.25581	2.07531	4.46846	1.082466	0.219705	0.0597973	0.00931725	0.050594	0.00858762	0.00670853	0.00715331	0.12554	0.081748	0.0991751	0.0013426	0.0327901	0.0251852	0.106078	0.166278	0.7640966
15912	-412.9695	-425.657	12.68757	0.0293105	0.283067	0.716933	0.97069	0.383086	0.0643785	0.0452168	0.0118335	0.0155667	0.000396824	0.00249291	0.00100249	0.0486136	0.0555213	0.00888258	0.0361638	0.00252429	0.0038905	0.0421036	0.0751126	0.926293	0.0284513	0.0365387	0.00871699	0.0947936	0.316937	0.698735	1.43116	3.1552	10.5492	1.703589	0.155616	0.109298	0.0286042	0.037628	0.000959208	0.0060259	0.00242323	0.117509	0.134207	0.0214711	0.0874154	0.00610175	0.00940416	0.101773	0.181563	0.4137
15948	-409.32	-422.2644	12.94442	0.0138396	0.246024	0.753976	0.98616	0.2860579	0.114047	0.0588829	0.0426651	0.0501555	0.000999978	0.00457836	0.0143622	0.118163	0.0308232	0.0461642	0.0157827	0.0321031	0.0115309	0.0179923	0.104531	0.944298	0.0182462	0.0195093	0.0179462	0.1295	0.369022	0.732704	1.36481	2.70986	7.72198	1.478004	0.172074	0.0888421	0.0643727	0.0756742	0.00150876	0.0069078	0.0216697	0.178283	0.0465058	0.0696522	0.0238128	0.048437	0.0173978	0.0271466	0.157716	0.6627817
15984	-409.4471	-421.1797	11.73253	6.01805e-08	0.0648229	0.935177	1	0.05124425	0.139377	0.0215662	0.0808532	0.00229503	0.000753302	0.000827846	0.00523076	0.0707229	0.00143706	0.0206101	0.0883661	0.0187647	0.0228212	0.0283967	0.0581663	0.0311453	0.673663	0.0621375	0.233054	0.081154	0.293811	0.682412	1.46539	3.40355	12.3223	1.81592	0.248804	0.0384982	0.144332	0.00409688	0.00134473	0.0014778	0.00933749	0.126248	0.00256531	0.0367914	0.157744	0.0334972	0.0407385	0.0506913	0.103833	0.5601886
16020	-407.8124	-420.9222	13.10987	0.0264005	0.27749	0.72251	0.973599	0.3659827	0.138422	0.0209689	0.0242801	0.0323881	0.000417853	0.00971768	0.00435116	0.0964863	0.0495052	0.044415	0.036124	0.0172276	0.0125354	0.0277256	0.0676696	0.889109	0.0383965	0.013394	0.0591008	0.165848	0.416343	0.760809	1.31439	2.40187	6.02962	1.299126	0.237743	0.0360146	0.0417015	0.0556273	0.000717671	0.0166903	0.0074732	0.165717	0.0850262	0.0762836	0.0620437	0.0295888	0.0215298	0.0476194	0.116224	0.5822345
16056	-411.0619	-423.1507	12.08876	0.0216076	0.267188	0.732812	0.978392	0.3369887	0.0466906	0.0149892	0.0226361	0.00610959	8.91576e-05	0.00174267	0.000495576	0.0235324	0.00137877	0.0209302	0.00115763	0.014581	0.00244087	0.010128	0.0362645	0.793739	0.0776683	0.0308085	0.0977846	0.0590787	0.251666	0.650232	1.53791	3.97353	16.9266	2.045478	0.229815	0.0737779	0.111417	0.0300719	0.000438841	0.00857754	0.00243927	0.115828	0.00678642	0.10302	0.00569793	0.0717691	0.0120142	0.0498508	0.178497	0.2031661
16092	-412.6818	-425.1854	12.50361	0.0757654	0.340152	0.659848	0.924235	0.6524393	0.0776284	0.0655265	0.0624652	0.0158698	0.000737122	0.00457804	0.000418247	0.117164	0.0175159	0.0192173	0.00608944	0.0078072	0.0542067	0.0243125	0.132006	0.649131	0.283118	0.0466979	0.0210529	0.106433	0.335354	0.711157	1.40616	2.98193	9.39557	1.619847	0.128197	0.108211	0.103156	0.0262077	0.00121729	0.00756023	0.000690699	0.193486	0.0289261	0.0317357	0.0100562	0.0128929	0.0895177	0.0401501	0.217996	0.6055418
16128	-406.0995	-418.9867	12.88717	0.0161503	0.253093	0.746907	0.98385	0.3019429	0.0713199	0.0126809	0.0567999	0.0122888	5.56932e-05	0.00313499	0.00224295	0.0622033	0.0119657	0.0090444	0.0142234	0.0373406	0.0327725	0.0314887	0.10681	0.870562	0.0826693	0.0352619	0.0115066	0.113994	0.346768	0.718622	1.39155	2.88377	8.77239	1.570223	0.153584	0.0273077	0.122315	0.0264633	0.000119932	0.00675103	0.00483008	0.133952	0.0257676	0.0194766	0.0306292	0.0804109	0.0705738	0.0678093	0.23001	0.4643717
16164	-409.2558	-421.6528	12.39698	0.0652752	0.33042	0.66958	0.934725	0.5892033	0.0714647	0.030011	0.044241	0.00484834	0.000183341	0.00499121	0.00383389	0.0746279	0.00449473	0.0132933	0.0184752	0.00500351	0.0281192	0.0245298	0.0522568	0.879833	0.0151481	0.0394053	0.0656134	0.0854665	0.301324	0.68781	1.45389	3.31868	11.7005	1.778483	0.18788	0.0788987	0.116309	0.0127462	0.000482001	0.0131218	0.0100793	0.196196	0.0118166	0.0349481	0.048571	0.0131542	0.0739251	0.0644887	0.137383	0.380374
16200	-413.5608	-426.1949	12.63406	0.0436983	0.305649	0.694351	0.956302	0.4651929	0.431386	0.0552886	0.186117	0.00581094	0.0125072	0.00209034	0.0194377	0.317825	0.0380846	0.0196757	0.218485	0.132647	0.0788753	0.068837	0.125775	0.814787	0.0854485	0.0560822	0.043682	0.496184	0.7105	0.898857	1.11252	1.40746	2.01538	0.5067325	0.251854	0.0322788	0.10866	0.00339257	0.00730201	0.00122039	0.0113482	0.185554	0.0222347	0.0114872	0.127557	0.0774428	0.0460493	0.0401888	0.0734303	1.712843
16236	-410.9158	-423.9967	13.08097	0.051188	0.315164	0.684836	0.948812	0.5076579	0.255735	0.0669692	0.120826	0.0200605	0.0010511	0.00694863	0.00727843	0.0105222	0.00999828	0.0788246	0.0709467	0.029878	0.0573439	0.0450857	0.19451	0.800532	0.128448	0.0445889	0.0264313	0.276553	0.534261	0.822364	1.21601	1.87174	3.61595	0.9293992	0.262029	0.0686175	0.1238	0.0205542	0.00107697	0.00711966	0.00745757	0.0107812	0.0102444	0.0807647	0.0726929	0.0306133	0.0587553	0.0461954	0.199298	0.9759784
16272	-411.7501	-422.5107	10.76068	0.0183424	0.25913	0.74087	0.981658	0.3163648	0.0385085	0.152649	0.549081	0.0398433	0.00157086	0.007056	0.00103471	0.284444	0.00408272	0.336281	0.196989	0.113839	0.0745222	0.064705	0.44568	0.935112	0.0249674	0.0132267	0.0266939	0.109039	0.339332	0.713779	1.40099	2.94696	9.17107	1.60236	0.0166683	0.0660737	0.237668	0.017246	0.00067994	0.00305417	0.000447872	0.123121	0.00176719	0.145558	0.0852659	0.0492747	0.0322567	0.0280073	0.192911	2.310287
16308	-415.4372	-428.415	12.97785	0.0614684	0.326577	0.673422	0.938532	0.5668516	0.10985	0.0118614	0.0444544	0.00545261	0.0156303	0.00936877	0.00992986	0.0962962	0.0404829	0.119433	0.0910734	0.193285	0.0643228	0.0490352	0.0842131	0.567151	0.382551	0.0217209	0.028577	0.250136	0.508732	0.809897	1.23472	1.96567	3.99783	1.001994	0.116282	0.0125559	0.0470572	0.00577185	0.0165454	0.0099173	0.0105112	0.101934	0.0428532	0.126426	0.0964056	0.204602	0.0680889	0.0519062	0.0891437	0.9446893
16344	-408.8458	-420.9891	12.14333	0.0784932	0.342505	0.657495	0.921507	0.6693421	0.402521	0.00183307	0.198381	0.029197	0.00502565	0.00490197	0.0115256	0.141553	0.136315	0.15297	0.32701	0.218236	0.0984642	0.0383669	0.278475	0.868988	0.0036362	0.0767589	0.0506165	0.659784	0.816436	0.938688	1.06532	1.22484	1.51565	0.3006826	0.196853	0.000896465	0.0970187	0.0142788	0.0024578	0.00239731	0.00563663	0.0692266	0.0666649	0.07481	0.159925	0.106728	0.0481541	0.0187634	0.136189	2.044775
16380	-418.4581	-431.0765	12.61834	1.92773e-05	0.101383	0.898617	0.999981	0.08471062	0.121438	0.00406642	0.0558078	0.00305419	0.00722898	0.00252026	0.0102074	0.0631332	0.031807	0.0219718	0.0437257	0.0321124	0.019926	0.000549743	0.00616145	0.506811	0.309904	0.0199319	0.163353	0.141933	0.385895	0.742995	1.3459	2.59138	7.04557	1.411719	0.286605	0.00959719	0.131712	0.00720821	0.0170611	0.00594809	0.0240905	0.149001	0.0750678	0.0518558	0.103197	0.0757887	0.0470275	0.00129745	0.0145417	0.4237099
16416	-412.8905	-426.1856	13.29509	0.000284075	0.135922	0.864078	0.999716	0.1202375	0.332737	0.109268	0.132431	0.0667672	0.00533988	0.00950856	0.014748	0.103547	0.0954176	0.145975	0.12253	0.163865	0.148914	0.0395546	0.0502582	0.310595	0.532477	0.0163337	0.140595	0.968092	0.984309	0.995078	1.00495	1.01594	1.03296	0.02344781	0.215942	0.0709133	0.0859459	0.0433311	0.00346551	0.00617094	0.00957126	0.0672008	0.0619249	0.0947361	0.0795205	0.106347	0.0966433	0.0256704	0.0326169	1.540862
16452	-409.6288	-421.748	12.11921	1.01437e-07	0.0670388	0.932961	1	0.05316946	0.154148	0.043416	0.094399	0.00823315	0.00229437	0.00340032	0.00488016	0.096798	0.0259321	0.0364716	0.0549339	0.0345565	0.0325769	0.0154299	4.04616e-05	0.0371096	0.225269	0.027581	0.71004	0.133186	0.374107	0.735839	1.35899	2.67303	7.50831	1.457714	0.253738	0.0714655	0.155387	0.0135523	0.00377667	0.00559714	0.00803304	0.159336	0.0426858	0.0600344	0.0904245	0.0568821	0.0536236	0.0253986	6.66023e-05	0.6075106
16488	-409.3117	-421.4407	12.12898	3.02906e-07	0.0721933	0.927807	1	0.05769676	0.227784	0.0741181	0.283395	0.0122075	0.00237167	0.00198803	0.00300385	0.14371	0.020831	0.030068	0.0927397	0.0211767	0.128244	0.0146097	0.0123359	0.134051	0.760981	0.0448106	0.0601576	0.19552	0.45114	0.780102	1.28188	2.2166	5.11458	1.180117	0.213164	0.0693611	0.265206	0.011424	0.00221946	0.00186044	0.00281106	0.134486	0.0194941	0.0281382	0.0867876	0.0198175	0.120013	0.013672	0.0115442	1.068582
16524	-409.5688	-421.5768	12.00805	1.69173e-07	0.0693568	0.930643	1	0.05519693	0.201181	0.0696466	0.136249	0.00970363	0.00245086	0.00361693	0.00819352	0.0487867	0.0121895	0.038526	0.113102	0.0225167	0.0461584	0.019623	0.0744175	0.0158418	0.572117	0.114685	0.297356	0.126323	0.364578	0.729939	1.36998	2.7429	7.91621	1.495966	0.249493	0.0863713	0.168968	0.0120338	0.0030394	0.00448549	0.0101611	0.0605021	0.0151166	0.0477776	0.140262	0.0279238	0.0572427	0.0243352	0.0922879	0.8063624
16560	-413.9796	-425.8926	11.91298	8.21958e-05	0.11763	0.88237	0.999918	0.1008765	0.0682099	0.00530868	0.0392063	0.0021869	0.00151017	0.00310579	0.000745193	0.0381855	0.00507805	0.014555	0.0328229	0.0105774	0.00882118	0.004121	0.0329495	0.212523	0.23285	0.0227705	0.531856	0.0550883	0.243227	0.643349	1.55437	4.11139	18.1527	2.096045	0.255102	0.0198542	0.14663	0.0081789	0.00564795	0.0116155	0.00278698	0.142812	0.0189916	0.0544348	0.122756	0.0395591	0.0329907	0.0154123	0.123229	0.2673834
16596	-407.2057	-418.1722	10.96653	6.23029e-11	0.0450171	0.954983	1	0.03457729	0.0826562	0.0346472	0.0421371	0.00106381	0.000207944	0.00168814	0.00118444	0.0455341	0.0115524	0.0121107	0.0163827	0.00904646	0.0288706	0.00178422	0.0207844	0.147649	0.502412	0.0303257	0.319613	0.0646239	0.262921	0.659168	1.51706	3.80342	15.4741	1.980609	0.266934	0.111891	0.13608	0.00343552	0.000671546	0.00545175	0.00382508	0.14705	0.0373077	0.0391109	0.0529071	0.0292151	0.0932361	0.00576205	0.0671221	0.3096503
16632	-407.2998	-417.9457	10.64591	1.14627e-16	0.028184	0.971765	1.00005	0.02113675	0.0832158	0.0331101	0.0238959	0.0211615	0.000109411	0.00405135	0.000711482	0.0439306	0.0159576	0.0166366	0.0225622	0.00521664	0.0178917	0.000401893	0.0183113	0.121207	0.708187	0.081012	0.0895946	0.125146	0.362918	0.728901	1.37193	2.75544	7.99065	1.502734	0.270916	0.107793	0.0777951	0.0688932	0.000356198	0.0131895	0.00231629	0.14302	0.0519515	0.0541619	0.0734533	0.0169833	0.0582481	0.0013084	0.0596141	0.307164
16668	-410.6902	-423.7366	13.04648	0.000119143	0.122604	0.877396	0.999881	0.1060106	0.0964432	0.0204074	0.0688628	0.0183863	0.00203629	0.00433037	0.00671356	0.095476	0.0347305	0.0217846	0.00599	0.0218444	0.0163944	0.0570924	0.108796	0.0715599	0.402701	0.0156029	0.510136	0.205585	0.462322	0.786084	1.27213	2.163	4.86417	1.14382	0.166486	0.0352284	0.118875	0.0317394	0.00351517	0.00747534	0.0115893	0.164816	0.0599537	0.0376059	0.0103403	0.037709	0.028301	0.0985562	0.187809	0.5792878
16704	-411.8145	-424.1493	12.33478	1.89073e-08	0.0603834	0.939617	1	0.04742455	0.226402	0.0644319	0.0338904	0.0244503	0.00194206	0.00490383	0.00152717	0.0408906	0.0206978	0.0357607	0.0388381	0.0399496	0.0303465	0.0431792	0.0719275	0.054409	0.234735	0.0377703	0.673086	0.225536	0.483684	0.79724	1.25433	2.06747	4.43389	1.07685	0.333367	0.0948731	0.0499022	0.036002	0.00285959	0.00722068	0.00224869	0.0602097	0.0304766	0.052656	0.0571874	0.058824	0.0446838	0.0635794	0.10591	0.6791374
16740	-407.5559	-419.4182	11.8623	2.2309e-09	0.0535756	0.946424	1	0.04166232	0.339373	0.0690672	0.170516	0.00434906	0.00171442	0.0046706	0.0105301	0.200105	0.0620297	0.0293958	0.0373784	0.116885	0.0503144	0.0452421	0.0852113	0.0907118	0.716277	0.134863	0.0581489	0.295005	0.551359	0.830486	1.20411	1.8137	3.38977	0.8826951	0.276637	0.0562995	0.138995	0.0035451	0.00139749	0.00380719	0.00858348	0.163114	0.0505629	0.0239617	0.0304686	0.0952779	0.0410133	0.0368787	0.0694591	1.226782
16776	-411.3368	-420.8565	9.519674	2.66747e-11	0.0433673	0.956633	1	0.03323138	0.102514	0.00653348	0.0363329	0.00227512	0.00016686	0.000588736	0.000654719	0.0333016	0.00514318	0.00381127	0.00422231	0.0182996	0.00675943	0.00527499	0.012692	0.0355326	0.487103	0.0408853	0.436479	0.0111493	0.111593	0.504523	1.98207	8.9611	89.6914	3.251189	0.429701	0.027386	0.152295	0.00953648	0.000699417	0.00246777	0.00274434	0.139588	0.0215584	0.0159755	0.0176984	0.0767053	0.0283331	0.0221109	0.0532002	0.2385701
16812	-411.1832	-422.8163	11.63312	7.70401e-06	0.0931535	0.906847	0.999992	0.07684564	0.0557101	0.0100279	0.0241986	0.00507167	0.00022901	0.00285103	0.00205423	0.0225433	0.0238282	0.00243133	0.00194509	0.0106001	0.00773946	0.0162887	0.0302421	0.253904	0.256281	0.0156347	0.474181	0.0580902	0.249603	0.648564	1.54187	4.00636	17.2146	2.057679	0.258203	0.0464767	0.112155	0.023506	0.00106141	0.0132138	0.00952086	0.104483	0.110438	0.0112686	0.00901505	0.049129	0.0358706	0.0754943	0.140165	0.2157608
